Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Gamlebyen,59.9043544,10.769846000000001,Middelalderparken,59.904239274329186,10.76237820067898,Park
Gamlebyen,59.9043544,10.769846000000001,Stockfleths,59.90849813867809,10.768222213955598,Coffee Shop
Gamlebyen,59.9043544,10.769846000000001,Kumi,59.908417,10.76944,Café
Gamlebyen,59.9043544,10.769846000000001,Neseblod,59.908397,10.769482,Record Shop
Gamlebyen,59.9043544,10.769846000000001,Roald & Umberto,59.908402092140804,10.769482254981995,Italian Restaurant
Gamlebyen,59.9043544,10.769846000000001,Helvete,59.90834023053267,10.769305229187012,Record Shop
Gamlebyen,59.9043544,10.769846000000001,Harald Hårdrådes Plass,59.90755612978674,10.77289404641447,Plaza
Gamlebyen,59.9043544,10.769846000000001,Cafekontoret,59.90877352616805,10.768195354785178,Restaurant
Gamlebyen,59.9043544,10.769846000000001,St. Halvards Plass,59.90605850503075,10.767914964663245,Plaza
Gamlebyen,59.9043544,10.769846000000001,Kiwi,59.9022033269585,10.768393502710959,Market
Gamlebyen,59.9043544,10.769846000000001,Oslo Gate (trikk),59.908354,10.767899,Light Rail Station
Gamlebyen,59.9043544,10.769846000000001,411-bussen,59.90673639024058,10.776946102624887,Moving Target
Grønland,59.9127953,10.7601614,Oslo Mekaniske Verksted,59.91126046041753,10.76242452422062,Bar
Grønland,59.9127953,10.7601614,Holy Cow,59.91092900304218,10.761418048592063,Indian Restaurant
Grønland,59.9127953,10.7601614,Maaemo,59.910431064195976,10.760290770645357,Scandinavian Restaurant
Grønland,59.9127953,10.7601614,Grønlands Torg Frukt & Grønt,59.91249898941618,10.759322761551648,Grocery Store
Grønland,59.9127953,10.7601614,Prindsen Hage,59.91456027515591,10.755483978678717,Beer Garden
Grønland,59.9127953,10.7601614,Dattera til Hagen,59.91342122291652,10.76030858724276,Bar
Grønland,59.9127953,10.7601614,Lahori Dera Tandoori,59.91316171942033,10.765275304280062,Indian Restaurant
Grønland,59.9127953,10.7601614,Palmyra Café,59.91416141234773,10.763117878100644,Café
Grønland,59.9127953,10.7601614,Brewgata,59.91414939555295,10.754895843701888,Bar
Grønland,59.9127953,10.7601614,Olympen,59.91230682126749,10.764540316069697,Bar
Grønland,59.9127953,10.7601614,Vaterland,59.9137141707853,10.75606592881445,Rock Club
Grønland,59.9127953,10.7601614,SATS,59.91283,10.754928,Gym / Fitness Center
Grønland,59.9127953,10.7601614,Mad Goat Tap Room,59.91117137394141,10.76265518304941,Pub
Grønland,59.9127953,10.7601614,4 Gringos,59.91078322357361,10.757029801652266,Food Truck
Grønland,59.9127953,10.7601614,Gaasa,59.91550092548835,10.755950708403322,Beer Garden
Grønland,59.9127953,10.7601614,Evita Espressobar,59.913562529713374,10.757384469257214,Coffee Shop
Grønland,59.9127953,10.7601614,Asylet,59.9128048899648,10.762259046759135,Bar
Grønland,59.9127953,10.7601614,Punjab Tandoori,59.91278568980724,10.761837840724349,Indian Restaurant
Grønland,59.9127953,10.7601614,Siste Sang,59.911696870595485,10.766617528577699,Beer Store
Grønland,59.9127953,10.7601614,Kaffebrenneriet,59.911621,10.76699,Coffee Shop
Grønland,59.9127953,10.7601614,Golden Chimp,59.91411836049998,10.767512805084515,Dumpling Restaurant
Grønland,59.9127953,10.7601614,Pels Pels Barbers,59.91408457873092,10.75168848173448,Health & Beauty Service
Grønland,59.9127953,10.7601614,Fresh Fitness,59.91191542000023,10.766242832903558,Gym / Fitness Center
Grønland,59.9127953,10.7601614,Radisson Blu Plaza Hotel,59.912404024290836,10.755937099456787,Hotel
Grønland,59.9127953,10.7601614,Evita Espressobar,59.912351112434344,10.760317816792904,Coffee Shop
Grønland,59.9127953,10.7601614,Misfornøyelsesbar,59.915381068767736,10.756069826357743,Bar
Grønland,59.9127953,10.7601614,Backstube,59.91307505255397,10.752911726935535,Bakery
Grønland,59.9127953,10.7601614,Evita Espressobar,59.91131163883074,10.763131807240924,Coffee Shop
Grønland,59.9127953,10.7601614,Café Fiasco,59.91208678598209,10.755198300067487,Pub
Grønland,59.9127953,10.7601614,Caffè Liscio,59.910197469023515,10.763241051340804,Coffee Shop
Grønland,59.9127953,10.7601614,Oslo Sentralstasjon,59.910654109510816,10.75381285945494,Train Station
Grønland,59.9127953,10.7601614,Forenom Aparthotel,59.913827,10.759516,Hotel
Grønland,59.9127953,10.7601614,Stockfleths,59.912545,10.751837,Coffee Shop
Grønland,59.9127953,10.7601614,Bruket,59.909849,10.76534,Bar
Grønland,59.9127953,10.7601614,Scandic Byporten,59.911964393321284,10.751419819664482,Hotel
Grønland,59.9127953,10.7601614,Istanbul,59.91296146579015,10.761130356730195,Turkish Restaurant
Grønland,59.9127953,10.7601614,Platekompaniet,59.91253298202082,10.752563715417851,Record Shop
Grønland,59.9127953,10.7601614,Meny,59.91251954752769,10.752963241835149,Supermarket
Grønland,59.9127953,10.7601614,Pigalle,59.912302092494635,10.764537397016724,Lounge
Grønland,59.9127953,10.7601614,Rudolf Nilsens plass,59.916120802464164,10.765458822102236,Park
Grønland,59.9127953,10.7601614,Oslo Spektrum,59.91292283707551,10.754178727172755,Concert Hall
Grønland,59.9127953,10.7601614,Bambus Sushi,59.9119,10.751475,Sushi Restaurant
Grønland,59.9127953,10.7601614,SmoothieXchange,59.91159722195633,10.753190517425537,Smoothie Shop
Grønland,59.9127953,10.7601614,Vinny's Kebab,59.91323570639979,10.753670405742888,Fast Food Restaurant
Grønland,59.9127953,10.7601614,OBENTO,59.91527,10.753256,Japanese Restaurant
Grønland,59.9127953,10.7601614,Tandoori Curry Corner,59.912832,10.761578,Indian Restaurant
Grønland,59.9127953,10.7601614,Starbucks,59.91266834013156,10.7627990625497,Coffee Shop
Grønland,59.9127953,10.7601614,La Villa,59.91257,10.763645,Italian Restaurant
Grønland,59.9127953,10.7601614,Grønland Torg,59.91271739402048,10.761777045621374,Plaza
Grønland,59.9127953,10.7601614,Bit,59.91256829869151,10.752651496359446,Salad Place
Grønland,59.9127953,10.7601614,Max,59.912663120156786,10.763361367204807,Burger Joint
Grønland,59.9127953,10.7601614,Vintage Kitchen,59.91693,10.762462,Restaurant
Grønland,59.9127953,10.7601614,34 SkyBar,59.91232673631973,10.755650623540221,Hotel Bar
Grønland,59.9127953,10.7601614,Far East,59.91509356500285,10.753241838885105,Asian Restaurant
Grønland,59.9127953,10.7601614,Leon,59.91136473199152,10.753737428946502,Fast Food Restaurant
Grønland,59.9127953,10.7601614,Posthuset,59.91182461971253,10.754278732700993,Office
Grønland,59.9127953,10.7601614,Espresso House,59.9138834,10.7536016,Café
Grønland,59.9127953,10.7601614,Teddys Softbar,59.91423705252893,10.754260361592921,Bar
Grønland,59.9127953,10.7601614,Vinmonopolet (Oslo City),59.912491595428456,10.752963042436445,Wine Shop
Grønland,59.9127953,10.7601614,Beirut Kebab,59.91257320384011,10.761344360116455,Fast Food Restaurant
Grønland,59.9127953,10.7601614,Ali Baba,59.91261093538472,10.763665076997068,Mediterranean Restaurant
Grønland,59.9127953,10.7601614,Le Meo Sushi,59.91127329140816,10.762972363014232,Sushi Restaurant
Grønland,59.9127953,10.7601614,Espresso House,59.9087283020438,10.757934308509085,Café
Grønland,59.9127953,10.7601614,Burrito Project - Oslo City,59.912632,10.752598,Burrito Place
Grønland,59.9127953,10.7601614,Sea Sushi & Thai Restaurant,59.91427683538964,10.75400729623325,Sushi Restaurant
Grønland,59.9127953,10.7601614,Caféteatret,59.91043159485169,10.767046884317018,Café
Grønland,59.9127953,10.7601614,Brunello,59.91315470821485,10.752808898440632,Italian Restaurant
Grønland,59.9127953,10.7601614,Meny,59.912583772196925,10.762182995921501,Grocery Store
Grønland,59.9127953,10.7601614,Grønland Gym,59.91143203447555,10.762918577590527,Bar
Grønland,59.9127953,10.7601614,Oscar's Restaurant,59.91099929134319,10.762759349148835,Pizza Place
Grønland,59.9127953,10.7601614,Starbucks,59.91252591324378,10.752855491756746,Coffee Shop
Grønland,59.9127953,10.7601614,Specsavers Oslo - Grønlandstorg,59.912693787714915,10.761529945685146,Optical Shop
Grønland,59.9127953,10.7601614,Annette Thommessens Plass,59.91068586965019,10.761258732879902,Plaza
Grønland,59.9127953,10.7601614,Kaffebrenneriet,59.91054,10.761452,Coffee Shop
Grønland,59.9127953,10.7601614,Oslo City,59.91254963383379,10.752946796260535,Shopping Mall
Grønland,59.9127953,10.7601614,Peppes Pizza,59.9112871222772,10.752092089392795,Pizza Place
Grønland,59.9127953,10.7601614,Bit,59.911796116784494,10.753039156591683,Salad Place
Grønland,59.9127953,10.7601614,Thon Hotel Terminus,59.91326162856308,10.752769162038696,Hotel
Grønland,59.9127953,10.7601614,Deli de Luca,59.91074766959951,10.752957021671513,Deli / Bodega
Grønland,59.9127953,10.7601614,H&M,59.9127994,10.7521948,Clothing Store
Helsfyr,59.9143915,10.7977903,Brick Lane Café,59.91360566584627,10.798087784471491,Coffee Shop
Helsfyr,59.9143915,10.7977903,Baker Hansen,59.91410217088742,10.797599433355725,Bakery
Helsfyr,59.9143915,10.7977903,Domino's Pizza Helsfyr,59.91316,10.7987385,Pizza Place
Helsfyr,59.9143915,10.7977903,Narvesen,59.91306827682849,10.799528360366821,Convenience Store
Helsfyr,59.9143915,10.7977903,Fyrstikktorget (B),59.913920283349285,10.800343140589932,Bus Station
Helsfyr,59.9143915,10.7977903,Helsfyr (T),59.91314606424035,10.799669480022313,Metro Station
Helsfyr,59.9143915,10.7977903,Vitamin Torget,59.91260041598916,10.800925862033461,Food & Drink Shop
Helsfyr,59.9143915,10.7977903,Flybussen Helsfyr,59.91326987743378,10.802487,Bus Station
Helsfyr,59.9143915,10.7977903,Folkets Kebab,59.91778361530038,10.800280528541949,Fast Food Restaurant
Helsfyr,59.9143915,10.7977903,Scandic Helsfyr,59.91558564750228,10.804716187920011,Hotel
Helsfyr,59.9143915,10.7977903,Fue - Fjords Underwater Explorers,59.912216,10.805547,Dive Shop
Kampen,59.9127314,10.7802475,Kampen Bistro,59.91382241448559,10.78106229014384,Bar
Kampen,59.9127314,10.7802475,Kampens Park,59.914838061511546,10.780669610346587,Park
Kampen,59.9127314,10.7802475,Human Mote,59.91449945903986,10.776148694539824,Bar
Kampen,59.9127314,10.7802475,Postkontoret,59.914087627079894,10.774992357349594,Bar
Kampen,59.9127314,10.7802475,Munks,59.91467553782208,10.775642492246016,Thai Restaurant
Kampen,59.9127314,10.7802475,TSV Workbar,59.914390208930655,10.77545492151864,Coffee Shop
Kampen,59.9127314,10.7802475,Norð & Natt,59.914654675478104,10.775468877214779,Bakery
Kampen,59.9127314,10.7802475,Wasabi Sushi,59.91452907375352,10.775737448230931,Sushi Restaurant
Kampen,59.9127314,10.7802475,Det Grønne Kjøkken,59.90993795766477,10.777444180150232,Food
Kampen,59.9127314,10.7802475,Backstube,59.9147106293027,10.775587619238388,Bakery
Kampen,59.9127314,10.7802475,Skatten Oslo,59.914588,10.775139,Bar
Kampen,59.9127314,10.7802475,Brooklyn Burger Joint,59.91449,10.775551,Burger Joint
Kampen,59.9127314,10.7802475,Avis Ensjø,59.91540908144795,10.786654118937617,Rental Car Location
Kampen,59.9127314,10.7802475,Anatolia Tyrkisk restaurant,59.91464973895612,10.77570766908094,Turkish Restaurant
Kampen,59.9127314,10.7802475,Hagestuen Café,59.913673,10.776224,Café
Kampen,59.9127314,10.7802475,Tøyen Torg,59.91444692613705,10.77524841747242,Shopping Mall
Kampen,59.9127314,10.7802475,Carinas Smak Til Behag,59.915257868999156,10.773065657550456,Café
Kampen,59.9127314,10.7802475,Javelin Coffee & Tea,59.911938,10.781153,Café
Kampen,59.9127314,10.7802475,Jordal Amfi,59.91108411810373,10.785044410197955,Hockey Arena
Kampen,59.9127314,10.7802475,Best Western Kampen Apartment Hotel Oslo,59.914015,10.7773627,Hotel
Kampen,59.9127314,10.7802475,LilleKampen,59.913920759597644,10.78160047531128,Café
Kampen,59.9127314,10.7802475,Oslo Norwegian Hotel,59.914173,10.777783,Hotel
Kampen,59.9127314,10.7802475,Sommerfrydhagen,59.91166488300529,10.775830526262139,Park
Kampen,59.9127314,10.7802475,Glasnost,59.9146,10.776025,Bar
Kampen,59.9127314,10.7802475,Kiwi,59.911872556164056,10.786047200994117,Grocery Store
Kampen,59.9127314,10.7802475,Jordal Kunstgress,59.90993761938065,10.78497160196266,Soccer Field
Kampen,59.9127314,10.7802475,Ensjø (T),59.9140007965789,10.787259187243173,Metro Station
Kampen,59.9127314,10.7802475,Caltexløkka Fotballbane,59.916521946721716,10.778348735660051,Soccer Field
Kampen,59.9127314,10.7802475,Jordal Skatepark,59.909400518524706,10.784421120743206,Skate Park
Kampen,59.9127314,10.7802475,Rema 1000,59.91511585,10.78778977,Grocery Store
Tøyen,59.9157566,10.7757946,Human Mote,59.91449945903986,10.776148694539824,Bar
Tøyen,59.9157566,10.7757946,Postkontoret,59.914087627079894,10.774992357349594,Bar
Tøyen,59.9157566,10.7757946,Munchmuseet,59.91709384689018,10.774235129356384,Art Museum
Tøyen,59.9157566,10.7757946,Munks,59.91467553782208,10.775642492246016,Thai Restaurant
Tøyen,59.9157566,10.7757946,Kampens Park,59.914838061511546,10.780669610346587,Park
Tøyen,59.9157566,10.7757946,Norð & Natt,59.914654675478104,10.775468877214779,Bakery
Tøyen,59.9157566,10.7757946,Grådi,59.91447,10.771133,Bistro
Tøyen,59.9157566,10.7757946,TSV Workbar,59.914390208930655,10.77545492151864,Coffee Shop
Tøyen,59.9157566,10.7757946,Wasabi Sushi,59.91452907375352,10.775737448230931,Sushi Restaurant
Tøyen,59.9157566,10.7757946,Miniøya,59.9179349092773,10.776848610269296,Music Venue
Tøyen,59.9157566,10.7757946,Kampen Bistro,59.91382241448559,10.78106229014384,Bar
Tøyen,59.9157566,10.7757946,Backstube,59.9147106293027,10.775587619238388,Bakery
Tøyen,59.9157566,10.7757946,Dufthagen Botanisk Hage,59.91771286058551,10.77283067946291,Garden
Tøyen,59.9157566,10.7757946,Skatten Oslo,59.914588,10.775139,Bar
Tøyen,59.9157566,10.7757946,Stockfleth's,59.9174130656353,10.775137845285466,Coffee Shop
Tøyen,59.9157566,10.7757946,Victoriahuset,59.91759632208471,10.771446208192808,Botanical Garden
Tøyen,59.9157566,10.7757946,Handwerk Botaniske,59.91819647930954,10.77051278928264,Bakery
Tøyen,59.9157566,10.7757946,Darbar,59.915217831850875,10.769865497365902,Indian Restaurant
Tøyen,59.9157566,10.7757946,"Piknikparken, Botanisk Hage",59.91641531918093,10.76890440662558,Park
Tøyen,59.9157566,10.7757946,Brooklyn Burger Joint,59.91449,10.775551,Burger Joint
Tøyen,59.9157566,10.7757946,Golden Chimp,59.91411836049998,10.767512805084515,Dumpling Restaurant
Tøyen,59.9157566,10.7757946,Anatolia Tyrkisk restaurant,59.91464973895612,10.77570766908094,Turkish Restaurant
Tøyen,59.9157566,10.7757946,Naturhistorisk Museum,59.918866514887284,10.772247922962476,Science Museum
Tøyen,59.9157566,10.7757946,Hagestuen Café,59.913673,10.776224,Café
Tøyen,59.9157566,10.7757946,Tøyenbadet,59.9191881181886,10.778115192040765,Water Park
Tøyen,59.9157566,10.7757946,LilleKampen,59.913920759597644,10.78160047531128,Café
Vålerenga,59.9073438,10.7846849,Smia Galleri,59.90644029260223,10.785445318100303,Gastropub
Vålerenga,59.9073438,10.7846849,Galgen,59.90797164816437,10.783087134928092,Bar
Vålerenga,59.9073438,10.7846849,Vålerenga park,59.906887794438205,10.787286758422852,Park
Vålerenga,59.9073438,10.7846849,Vålerenga Vertshus,59.909576680604225,10.789613228697768,Sports Bar
Vålerenga,59.9073438,10.7846849,Det Grønne Kjøkken,59.90993795766477,10.777444180150232,Food
Vålerenga,59.9073438,10.7846849,Pizzeria de la pietra,59.908268539084794,10.787194249763154,Pizza Place
Vålerenga,59.9073438,10.7846849,SATS,59.910536603252226,10.788357742851424,Gym / Fitness Center
Vålerenga,59.9073438,10.7846849,The Times Bar,59.9073987522055,10.779451819869186,Pub
Vålerenga,59.9073438,10.7846849,Jordal Amfi,59.91108411810373,10.785044410197955,Hockey Arena
Vålerenga,59.9073438,10.7846849,Jordal Skatepark,59.909400518524706,10.784421120743206,Skate Park
Vålerenga,59.9073438,10.7846849,Vålerenga (B),59.908940721886864,10.788346699016687,Bus Station
Vålerenga,59.9073438,10.7846849,Jordal Kunstgress,59.90993761938065,10.78497160196266,Soccer Field
Vålerenga,59.9073438,10.7846849,Galgeberg Dagligvare,59.907821743342126,10.779338255394531,Grocery Store
Vålerenga,59.9073438,10.7846849,Kiwi,59.904063179343254,10.787552538554577,Grocery Store
Vålerenga,59.9073438,10.7846849,Galgeberg Park,59.90724960965544,10.777438295906078,Park
Valle-Hovin,59.918346,10.804679199999999,Intility Arena,59.917916890716825,10.806525417610828,Soccer Stadium
Valle-Hovin,59.918346,10.804679199999999,ØST,59.91693709497236,10.806190429878587,Sports Bar
Valle-Hovin,59.918346,10.804679199999999,Vallhall Arena,59.92029286687018,10.805719035750073,Music Venue
Valle-Hovin,59.918346,10.804679199999999,Valle Hovin,59.91833341977906,10.804667472839355,Skating Rink
Valle-Hovin,59.918346,10.804679199999999,Valhall Arena,59.91914740391691,10.801978999062753,Soccer Field
Valle-Hovin,59.918346,10.804679199999999,Folkets Kebab,59.91778361530038,10.800280528541949,Fast Food Restaurant
Valle-Hovin,59.918346,10.804679199999999,Scandic Helsfyr,59.91558564750228,10.804716187920011,Hotel
Valle-Hovin,59.918346,10.804679199999999,Hovindammen,59.91999393544919,10.800370228889662,Lake
Valle-Hovin,59.918346,10.804679199999999,Teisenkrysset (B),59.91728378925595,10.810707100441295,Bus Station
Valle-Hovin,59.918346,10.804679199999999,Vallhall Trening og Terapisenter,59.919406444674664,10.810883368003292,Gym / Fitness Center
Valle-Hovin,59.918346,10.804679199999999,Hovin Park,59.920728,10.800129,Park
Valle-Hovin,59.918346,10.804679199999999,vallefeltet,59.921257,10.8012,Athletics & Sports
Grorud,59.961424300000004,10.880548800000001,Pizzabua,59.960733917671774,10.885253501798845,Pizza Place
Grorud,59.961424300000004,10.880548800000001,Grorud (B),59.96115704300922,10.882909728983623,Bus Station
Grorud,59.961424300000004,10.880548800000001,Vinmonopolet (Grorud),59.96069631643103,10.882320986702732,Wine Shop
Grorud,59.961424300000004,10.880548800000001,REMA 1000 Grorud,59.96098448,10.88418401,Supermarket
Grorud,59.961424300000004,10.880548800000001,Coop Extra,59.96071687195409,10.885209867480988,Grocery Store
Grorud,59.961424300000004,10.880548800000001,Narvesen,59.96071672573884,10.885224093561357,Convenience Store
Grorud,59.961424300000004,10.880548800000001,Mix,59.960705300164385,10.885236010090788,Convenience Store
Grorud,59.961424300000004,10.880548800000001,Meny,59.96070898041701,10.885241409022848,Grocery Store
Grorud,59.961424300000004,10.880548800000001,Grorud Idrettspark,59.95795119492719,10.880030905865148,Soccer Field
Ammerud,59.95830079999999,10.8720569,REMA 1000 Ammerud,59.9588669,10.87150478,Supermarket
Ammerud,59.95830079999999,10.8720569,Ammerud (T),59.958096432470434,10.871518711704171,Metro Station
Ammerud,59.95830079999999,10.8720569,Kiwi,59.958846959340114,10.870833134413246,Grocery Store
Ammerud,59.95830079999999,10.8720569,Apalløkka idrettshall,59.95858246934704,10.865513850643698,Athletics & Sports
Ammerud,59.95830079999999,10.8720569,Grorud Idrettspark,59.95795119492719,10.880030905865148,Soccer Field
Ammerud,59.95830079999999,10.8720569,Kalbakken (T),59.95466315423986,10.866775318978009,Metro Station
Grorud,59.961424300000004,10.880548800000001,Pizzabua,59.960733917671774,10.885253501798845,Pizza Place
Grorud,59.961424300000004,10.880548800000001,Grorud (B),59.96115704300922,10.882909728983623,Bus Station
Grorud,59.961424300000004,10.880548800000001,Vinmonopolet (Grorud),59.96069631643103,10.882320986702732,Wine Shop
Grorud,59.961424300000004,10.880548800000001,REMA 1000 Grorud,59.96098448,10.88418401,Supermarket
Grorud,59.961424300000004,10.880548800000001,Coop Extra,59.96071687195409,10.885209867480988,Grocery Store
Grorud,59.961424300000004,10.880548800000001,Narvesen,59.96071672573884,10.885224093561357,Convenience Store
Grorud,59.961424300000004,10.880548800000001,Mix,59.960705300164385,10.885236010090788,Convenience Store
Grorud,59.961424300000004,10.880548800000001,Meny,59.96070898041701,10.885241409022848,Grocery Store
Grorud,59.961424300000004,10.880548800000001,Grorud Idrettspark,59.95795119492719,10.880030905865148,Soccer Field
Kalbakken,59.9547781,10.8669584,Stop & Go,59.95366086741016,10.873634932967395,Asian Restaurant
Kalbakken,59.9547781,10.8669584,Meny,59.9525453615353,10.86823499663295,Grocery Store
Kalbakken,59.9547781,10.8669584,SATS,59.95286531175207,10.86789985435961,Gym / Fitness Center
Kalbakken,59.9547781,10.8669584,Rema 1000,59.95235606,10.867370674,Grocery Store
Kalbakken,59.9547781,10.8669584,Bare Trening Kalbakken,59.952082658472754,10.867631560426188,Athletics & Sports
Kalbakken,59.9547781,10.8669584,Bislett Kebab House,59.951912,10.867353,Kebab Restaurant
Kalbakken,59.9547781,10.8669584,Apalløkka idrettshall,59.95858246934704,10.865513850643698,Athletics & Sports
Kalbakken,59.9547781,10.8669584,Kalbakken Shopping,59.95104265571306,10.866992745108146,Shopping Mall
Kalbakken,59.9547781,10.8669584,Haveli Tandoori,59.950969583312975,10.866988731634583,Indian Restaurant
Kalbakken,59.9547781,10.8669584,Joker,59.95083919484559,10.866761225113947,Grocery Store
Kalbakken,59.9547781,10.8669584,Papa Rosa Pizza,59.95070140170585,10.866751929178712,Pizza Place
Rødtvet,59.951393700000004,10.8594171,SATS,59.95286531175207,10.86789985435961,Gym / Fitness Center
Rødtvet,59.951393700000004,10.8594171,Rødtvet (T),59.9513463909237,10.859142591737635,Metro Station
Rødtvet,59.951393700000004,10.8594171,Rema 1000,59.95235606,10.867370674,Grocery Store
Rødtvet,59.951393700000004,10.8594171,Joker,59.95083919484559,10.866761225113947,Grocery Store
Rødtvet,59.951393700000004,10.8594171,Papa Rosa Pizza,59.95070140170585,10.866751929178712,Pizza Place
Rødtvet,59.951393700000004,10.8594171,Kalbakken Shopping,59.95104265571306,10.866992745108146,Shopping Mall
Rødtvet,59.951393700000004,10.8594171,Haveli Tandoori,59.950969583312975,10.866988731634583,Indian Restaurant
Rødtvet,59.951393700000004,10.8594171,Bislett Kebab House,59.951912,10.867353,Kebab Restaurant
Rødtvet,59.951393700000004,10.8594171,Bare Trening Kalbakken,59.952082658472754,10.867631560426188,Athletics & Sports
Nordtvet,59.950615500000005,10.8744234,Stop & Go,59.95366086741016,10.873634932967395,Asian Restaurant
Nordtvet,59.950615500000005,10.8744234,Meny,59.9525453615353,10.86823499663295,Grocery Store
Nordtvet,59.950615500000005,10.8744234,SATS,59.95286531175207,10.86789985435961,Gym / Fitness Center
Nordtvet,59.950615500000005,10.8744234,Kalbakken Gartneri,59.95079964217622,10.87325260450795,Flower Shop
Nordtvet,59.950615500000005,10.8744234,Nordtvet Bad,59.95068687101988,10.873022899144871,Gym Pool
Nordtvet,59.950615500000005,10.8744234,Asia Town AS,59.95175868285548,10.875253283676734,Grocery Store
Nordtvet,59.950615500000005,10.8744234,Rema 1000,59.95235606,10.867370674,Grocery Store
Nordtvet,59.950615500000005,10.8744234,Kalbakkveien (B),59.95163003911974,10.867473258273725,Bus Stop
Nordtvet,59.950615500000005,10.8744234,Bislett Kebab House,59.951912,10.867353,Kebab Restaurant
Nordtvet,59.950615500000005,10.8744234,Bare Trening Kalbakken,59.952082658472754,10.867631560426188,Athletics & Sports
Nordtvet,59.950615500000005,10.8744234,Haveli Tandoori,59.950969583312975,10.866988731634583,Indian Restaurant
Nordtvet,59.950615500000005,10.8744234,Kalbakken Shopping,59.95104265571306,10.866992745108146,Shopping Mall
Nordtvet,59.950615500000005,10.8744234,Papa Rosa Pizza,59.95070140170585,10.866751929178712,Pizza Place
Nordtvet,59.950615500000005,10.8744234,Joker,59.95083919484559,10.866761225113947,Grocery Store
Nordtvet,59.950615500000005,10.8744234,St. Hallvards Bryggeri,59.94661553856427,10.875697065743152,Brewery
Nordtvet,59.950615500000005,10.8744234,Stålfjæra (B),59.95038444860202,10.883235457463126,Bus Station
Romsås,59.9626149,10.8924614,Pizzabua,59.960733917671774,10.885253501798845,Pizza Place
Romsås,59.9626149,10.8924614,ACTIC Norge,59.9634879,10.8924909,Gym
Romsås,59.9626149,10.8924614,Narvesen,59.96071672573884,10.885224093561357,Convenience Store
Romsås,59.9626149,10.8924614,Coop Extra,59.96071687195409,10.885209867480988,Grocery Store
Romsås,59.9626149,10.8924614,REMA 1000 Grorud,59.96098448,10.88418401,Supermarket
Grünerløkka,59.9254713,10.7774212,Ola Narr,59.924669863926624,10.777669224707934,Dog Run
Grünerløkka,59.9254713,10.7774212,Mini Sushi,59.92642476998045,10.776311886028049,Sushi Restaurant
Grünerløkka,59.9254713,10.7774212,Fresh Fitness,59.9257273955609,10.774306922092672,Gym / Fitness Center
Grünerløkka,59.9254713,10.7774212,SATS,59.92861690892283,10.777976245904474,Gym / Fitness Center
Grünerløkka,59.9254713,10.7774212,Sechuan Chengdu Restaurant,59.92312375867008,10.77185970981392,Chinese Restaurant
Grünerløkka,59.9254713,10.7774212,Punjabi Masala,59.92878132921496,10.777638127417406,Indian Restaurant
Grünerløkka,59.9254713,10.7774212,Samson,59.92613049303688,10.775320829627528,Bakery
Grünerløkka,59.9254713,10.7774212,oishi,59.92967749023465,10.778487064384256,Asian Restaurant
Grünerløkka,59.9254713,10.7774212,Sushihuset,59.92555792783789,10.775752143840945,Sushi Restaurant
Grünerløkka,59.9254713,10.7774212,Bare Trening,59.929180028058205,10.778255449360328,Gym / Fitness Center
Grünerløkka,59.9254713,10.7774212,Carl Berners plass,59.926156483683144,10.77594549923333,Plaza
Grünerløkka,59.9254713,10.7774212,Kaffekompaniet,59.92642052570459,10.775986679384348,Coffee Shop
Grünerløkka,59.9254713,10.7774212,Elmers Pub & Biljard,59.924596081282616,10.774288200497232,Sports Bar
Grünerløkka,59.9254713,10.7774212,Rimi,59.92579332,10.7756469,Grocery Store
Grünerløkka,59.9254713,10.7774212,Jysk,59.9267285775427,10.776791137418023,Furniture / Home Store
Grünerløkka,59.9254713,10.7774212,Kiwi,59.92788813908017,10.778371095657349,Grocery Store
Grünerløkka,59.9254713,10.7774212,Kiwi,59.922998891914496,10.771489862980982,Grocery Store
Grünerløkka,59.9254713,10.7774212,Helgesens Gate (B),59.92136248011288,10.775261883653968,Bus Station
Gaustad,59.9460976,10.710358,Gaustad (B),59.94577972617505,10.713440277724962,Bus Station
Gaustad,59.9460976,10.710358,Hageland Skajems Hagesenter,59.94699469828147,10.70394515991211,Garden Center
Gaustad,59.9460976,10.710358,Punkt-kiosken,59.94868626256735,10.714720256503998,Snack Place
Gaustad,59.9460976,10.710358,Risalleen (B),59.94452837490323,10.704146969819947,Bus Station
Gaustad,59.9460976,10.710358,Vinderen (T),59.942741896221214,10.704872870041992,Metro Station
Øvre Blindern,59.937430000000006,10.71819,RF-kjelleren,59.94008832006327,10.722936242939992,Bar
Øvre Blindern,59.937430000000006,10.71819,Frederikke,59.94029601874119,10.721893797294014,College Cafeteria
Øvre Blindern,59.937430000000006,10.71819,Akademika,59.939841174787944,10.721216381723538,Bookstore
Øvre Blindern,59.937430000000006,10.71819,Nrk Nydi messa,59.935990158256494,10.719182357743273,Breakfast Spot
Øvre Blindern,59.937430000000006,10.71819,Blindern Athletica,59.940905249434486,10.72209868328983,Gym
Øvre Blindern,59.937430000000006,10.71819,Sitrongress,59.940344,10.721635,Thai Restaurant
Ullevål Hageby,59.9407998,10.7290446,Åpent Bakeri,59.94418201390205,10.732963114794012,Bakery
